wtp,vMC,aMC,subj,gender,age,ChangeAnxiety,group
0,-2.292647788,2.292647788,42,1,20,8,0
0,1.504782833,1.504782833,42,1,20,8,0
0,-8.473547118,8.473547118,42,1,20,8,0
0,7.947945576,7.947945576,42,1,20,8,0
1,13.16163074,13.16163074,42,1,20,8,0
-1,1.671260442,1.671260442,42,1,20,8,0
1,-1.161008814,1.161008814,42,1,20,8,0
0,0.532527912,0.532527912,42,1,20,8,0
2,2.541428029,2.541428029,42,1,20,8,0
-1,-5.460070886,5.460070886,42,1,20,8,0
0,-4.53744825,4.53744825,42,1,20,8,0
0,-1.320849162,1.320849162,42,1,20,8,0
-2,-8.802676687,8.802676687,42,1,20,8,0
0,-2.406505891,2.406505891,42,1,20,8,0
0,-7.106737626,7.106737626,42,1,20,8,0
-1,1.19394814,1.19394814,42,1,20,8,0
1,0.052953791,0.052953791,42,1,20,8,0
0,0.252436977,0.252436977,42,1,20,8,0
0,-1.35513885,1.35513885,42,1,20,8,0
0,-2.718358437,2.718358437,42,1,20,8,0
1,2.104099116,2.104099116,42,1,20,8,0
-1,-2.876830607,2.876830607,42,1,20,8,0
0,5.504874072,5.504874072,42,1,20,8,0
0,-0.41912421,0.41912421,42,1,20,8,0
1,5.924818574,5.924818574,42,1,20,8,0
-1,3.690872147,3.690872147,42,1,20,8,0
0,0.563001082,0.563001082,42,1,20,8,0
-1,-7.066527145,7.066527145,42,1,20,8,0
0,7.532257592,7.532257592,42,1,20,8,0
1,-5.724658614,5.724658614,42,1,20,8,0
0,2.970745541,2.970745541,42,1,20,8,0
0,0.145000679,0.145000679,42,1,20,8,0
0,1.469662392,1.469662392,42,1,20,8,0
0,-7.479109215,7.479109215,42,1,20,8,0
2,4.581472889,4.581472889,42,1,20,8,0
1,0.547207848,0.547207848,42,1,20,8,0
0,3.527647424,3.527647424,42,1,20,8,0
0,4.735664389,4.735664389,42,1,20,8,0
0,1.788248687,1.788248687,42,1,20,8,0
-1,-1.360000588,1.360000588,42,1,20,8,0
1,-2.885474666,2.885474666,42,1,20,8,0
1,-7.365792685,7.365792685,42,1,20,8,0
0,-5.865768971,5.865768971,42,1,20,8,0
2,-6.724535189,6.724535189,42,1,20,8,0
0,11.13460473,11.13460473,42,1,20,8,0
34,6.442025493,6.442025493,42,1,20,8,0
1,-3.095552828,3.095552828,42,1,20,8,0
-3,-4.826127806,4.826127806,42,1,20,8,0
0,11.45536959,11.45536959,42,1,20,8,0
-1,-10.05841766,10.05841766,42,1,20,8,0
0,-0.284864268,0.284864268,42,1,20,8,0
-2,-8.589431728,8.589431728,42,1,20,8,0
0,1.337090835,1.337090835,42,1,20,8,0
0,3.874029911,3.874029911,42,1,20,8,0
0,-4.093937037,4.093937037,42,1,20,8,0
-2,7.644143114,7.644143114,42,1,20,8,0
-2,5.719948331,5.719948331,42,1,20,8,0
0,-4.990322327,4.990322327,42,1,20,8,0
1,-7.721384645,7.721384645,42,1,20,8,0
0,-1.476351783,1.476351783,42,1,20,8,0
0,-0.270080037,0.270080037,42,1,20,8,0
0,8.035223145,8.035223145,42,1,20,8,0
0,7.347715646,7.347715646,42,1,20,8,0
1,2.489513421,2.489513421,42,1,20,8,0
0,-2.452471474,2.452471474,42,1,20,8,0
1,-5.375812498,5.375812498,42,1,20,8,0
0,-2.827379091,2.827379091,42,1,20,8,0
0,-6.284846109,6.284846109,42,1,20,8,0
0,-2.724214275,2.724214275,42,1,20,8,0
0,9.756180691,9.756180691,42,1,20,8,0
1,-3.941558542,3.941558542,42,1,20,8,0
0,2.258761783,2.258761783,42,1,20,8,0
0,-2.414656822,2.414656822,42,1,20,8,0
0,1.215342607,1.215342607,42,1,20,8,0
0,5.568502738,5.568502738,42,1,20,8,0
-2,-0.008801871,0.008801871,42,1,20,8,0
0,3.186204488,3.186204488,42,1,20,8,0
-1,-5.510938446,5.510938446,42,1,20,8,0
,0.22807404,0.22807404,43,2,20,0,0
13,4.46062335,4.46062335,43,2,20,0,0
8,-3.560103283,3.560103283,43,2,20,0,0
27,6.406061915,6.406061915,43,2,20,0,0
-15,-12.04896946,12.04896946,43,2,20,0,0
0,0.574893534,0.574893534,43,2,20,0,0
16,-3.753713308,3.753713308,43,2,20,0,0
16,4.990707739,4.990707739,43,2,20,0,0
-16,-2.123019195,2.123019195,43,2,20,0,0
21,2.675402884,2.675402884,43,2,20,0,0
0,-0.68914601,0.68914601,43,2,20,0,0
26,-1.171661998,1.171661998,43,2,20,0,0
2,-2.094284727,2.094284727,43,2,20,0,0
18,5.492887379,5.492887379,43,2,20,0,0
0,1.036481987,1.036481987,43,2,20,0,0
16,7.15947011,7.15947011,43,2,20,0,0
5,10.39360346,10.39360346,43,2,20,0,0
0,-4.348619789,4.348619789,43,2,20,0,0
0,1.487171433,1.487171433,43,2,20,0,0
6,-8.131798051,8.131798051,43,2,20,0,0
0,1.601604285,1.601604285,43,2,20,0,0
,-1.207480364,1.207480364,43,2,20,0,0
0,-1.090109664,1.090109664,43,2,20,0,0
7,3.140728661,3.140728661,43,2,20,0,0
0,-2.760615225,2.760615225,43,2,20,0,0
-6,-2.209531254,2.209531254,43,2,20,0,0
0,7.313404403,7.313404403,43,2,20,0,0
0,2.817707924,2.817707924,43,2,20,0,0
1,-4.541606617,4.541606617,43,2,20,0,0
0,-6.879465648,6.879465648,43,2,20,0,0
-2,-6.354348436,6.354348436,43,2,20,0,0
-5,-8.873982935,8.873982935,43,2,20,0,0
3,-5.296841658,5.296841658,43,2,20,0,0
2,4.504533139,4.504533139,43,2,20,0,0
0,-3.654990827,3.654990827,43,2,20,0,0
0,6.630618249,6.630618249,43,2,20,0,0
4,5.080273848,5.080273848,43,2,20,0,0
1,9.599161291,9.599161291,43,2,20,0,0
0,0.221117855,0.221117855,43,2,20,0,0
-2,2.976067934,2.976067934,43,2,20,0,0
1,-3.146229934,3.146229934,43,2,20,0,0
0,-8.773247165,8.773247165,43,2,20,0,0
-1,4.261687573,4.261687573,43,2,20,0,0
8,-4.840923742,4.840923742,43,2,20,0,0
-4,-5.603489815,5.603489815,43,2,20,0,0
9,-6.572194836,6.572194836,43,2,20,0,0
7,10.29386935,10.29386935,43,2,20,0,0
0,-4.008458496,4.008458496,43,2,20,0,0
0,7.19651733,7.19651733,43,2,20,0,0
11,-1.625703708,1.625703708,43,2,20,0,0
0,-7.186686607,7.186686607,43,2,20,0,0
0,-1.564136998,1.564136998,43,2,20,0,0
3,-5.358852269,5.358852269,43,2,20,0,0
-4,-3.098635925,3.098635925,43,2,20,0,0
0,0.27513279,0.27513279,43,2,20,0,0
-1,1.281551265,1.281551265,43,2,20,0,0
0,3.931660002,3.931660002,43,2,20,0,0
2,-1.652941202,1.652941202,43,2,20,0,0
-1,-3.593445633,3.593445633,43,2,20,0,0
0,0.490716291,0.490716291,43,2,20,0,0
2,2.373404721,2.373404721,43,2,20,0,0
0,2.831652259,2.831652259,43,2,20,0,0
0,-2.326849006,2.326849006,43,2,20,0,0
11,13.29772006,13.29772006,43,2,20,0,0
0,-5.387638852,5.387638852,43,2,20,0,0
0,-1.96472992,1.96472992,43,2,20,0,0
0,-2.574072284,2.574072284,43,2,20,0,0
0,-0.899434155,0.899434155,43,2,20,0,0
1,7.502292504,7.502292504,43,2,20,0,0
0,10.27332775,10.27332775,43,2,20,0,0
0,-3.978774028,3.978774028,43,2,20,0,0
0,-5.582632368,5.582632368,43,2,20,0,0
-1,2.991096579,2.991096579,43,2,20,0,0
1,-5.177314183,5.177314183,43,2,20,0,0
2,-2.325649775,2.325649775,43,2,20,0,0
0,1.018123526,1.018123526,43,2,20,0,0
0,3.263771592,3.263771592,43,2,20,0,0
21,1.665136789,1.665136789,43,2,20,0,0
0,6.091490272,6.091490272,43,2,20,0,0
0,2.649315979,2.649315979,43,2,20,0,0
1,-0.254920453,0.254920453,43,2,20,0,0
0,6.252040772,6.252040772,43,2,20,0,0
0,-6.18233605,6.18233605,43,2,20,0,0
0,6.963263542,6.963263542,43,2,20,0,0
0,-4.192414305,4.192414305,43,2,20,0,0
0,4.913072523,4.913072523,43,2,20,0,0
0,-4.675655764,4.675655764,43,2,20,0,0
0,-6.726061074,6.726061074,43,2,20,0,0
0,1.037625012,1.037625012,43,2,20,0,0
0,-0.2169407,0.2169407,43,2,20,0,0
0,5.874428705,5.874428705,43,2,20,0,0
0,-0.399126521,0.399126521,43,2,20,0,0
0,-5.717081542,5.717081542,43,2,20,0,0
1,-5.959431111,5.959431111,43,2,20,0,0
1,-0.785880836,0.785880836,43,2,20,0,0
0,3.541310328,3.541310328,43,2,20,0,0
0,16.55762658,16.55762658,43,2,20,0,0
0,-2.240964891,2.240964891,43,2,20,0,0
0,1.638511945,1.638511945,43,2,20,0,0
16,-4.146822642,4.146822642,43,2,20,0,0
0,2.977059881,2.977059881,43,2,20,0,0
0,2.579814564,2.579814564,43,2,20,0,0
0,-3.955163319,3.955163319,43,2,20,0,0
7,0.029697925,0.029697925,43,2,20,0,0
0,1.423520229,1.423520229,43,2,20,0,0
0,2.178321775,2.178321775,43,2,20,0,0
0,0.358092218,0.358092218,43,2,20,0,0
1,6.089258911,6.089258911,43,2,20,0,0
0,4.073769587,4.073769587,43,2,20,0,0
1,-9.634187182,9.634187182,43,2,20,0,0
5,7.648071215,7.648071215,43,2,20,0,0
0,-2.807297031,2.807297031,43,2,20,0,0
6,-3.229529353,3.229529353,43,2,20,0,0
0,6.45713167,6.45713167,43,2,20,0,0
2,-5.857926183,5.857926183,43,2,20,0,0
0,-6.831812028,6.831812028,43,2,20,0,0
0,-13.90367269,13.90367269,43,2,20,0,0
0,-3.830718726,3.830718726,43,2,20,0,0
2,5.317232944,5.317232944,43,2,20,0,0
1,-2.046507933,2.046507933,43,2,20,0,0
1,-1.452914848,1.452914848,43,2,20,0,0
0,4.485218264,4.485218264,43,2,20,0,0
0,-5.013664338,5.013664338,43,2,20,0,0
0,-0.73204973,0.73204973,43,2,20,0,0
-1,0.916368997,0.916368997,43,2,20,0,0
1,7.428962046,7.428962046,43,2,20,0,0
-2,-6.811688191,6.811688191,43,2,20,0,0
1,1.369287757,1.369287757,43,2,20,0,0
0,3.13906299,3.13906299,43,2,20,0,0
0,0.67685096,0.67685096,43,2,20,0,0
1,0.051834135,0.051834135,43,2,20,0,0
-1,5.560107127,5.560107127,43,2,20,0,0
0,-3.102544538,3.102544538,43,2,20,0,0
0,6.253671733,6.253671733,43,2,20,0,0
0,8.229247226,8.229247226,43,2,20,0,0
0,8.274833606,8.274833606,43,2,20,0,0
0,-4.889675541,4.889675541,43,2,20,0,0
0,6.481604933,6.481604933,43,2,20,0,0
1,-0.631744107,0.631744107,43,2,20,0,0
0,-4.853402438,4.853402438,43,2,20,0,0
0,-2.216638522,2.216638522,43,2,20,0,0
1,-8.703073907,8.703073907,43,2,20,0,0
0,8.992449015,8.992449015,43,2,20,0,0
1,-10.45568505,10.45568505,43,2,20,0,0
0,-1.113510509,1.113510509,43,2,20,0,0
1,-5.744874527,5.744874527,43,2,20,0,0
-1,-3.092344514,3.092344514,43,2,20,0,0
0,-3.293882914,3.293882914,43,2,20,0,0
0,-3.033718022,3.033718022,43,2,20,0,0
20,-1.372295129,1.372295129,43,2,20,0,0
0,-0.884403763,0.884403763,43,2,20,0,0
0,0.250297848,0.250297848,43,2,20,0,0
0,3.7289384,3.7289384,43,2,20,0,0
0,2.129268058,2.129268058,43,2,20,0,0
0,-8.188084841,8.188084841,43,2,20,0,0
1,-5.341910239,5.341910239,43,2,20,0,0
0,5.376466559,5.376466559,43,2,20,0,0
1,5.721990182,5.721990182,43,2,20,0,0
-1,-7.507624278,7.507624278,43,2,20,0,0
0,-4.158435286,4.158435286,43,2,20,0,0
2,9.455477991,9.455477991,43,2,20,0,0
0,-1.627865841,1.627865841,43,2,20,0,0
0,-0.813988532,0.813988532,43,2,20,0,0
0,-2.23764341,2.23764341,43,2,20,0,0
0,-6.208310138,6.208310138,43,2,20,0,0
2,-4.65584903,4.65584903,43,2,20,0,0
0,-0.050546108,0.050546108,43,2,20,0,0
0,6.425503492,6.425503492,43,2,20,0,0
0,0.879064163,0.879064163,43,2,20,0,0
0,-3.136729113,3.136729113,43,2,20,0,0
1,2.517681732,2.517681732,43,2,20,0,0
-1,0.525926628,0.525926628,43,2,20,0,0
1,3.222197092,3.222197092,43,2,20,0,0
-1,-5.207123836,5.207123836,43,2,20,0,0
0,-3.723843567,3.723843567,43,2,20,0,0
0,-0.402044914,0.402044914,43,2,20,0,0
0,7.035667812,7.035667812,43,2,20,0,0
0,-7.500882292,7.500882292,43,2,20,0,0
2,6.923898736,6.923898736,43,2,20,0,0
0,-3.160821489,3.160821489,43,2,20,0,0
0,15.56706615,15.56706615,43,2,20,0,0
5,2.91758375,2.91758375,43,2,20,0,0
0,6.417070292,6.417070292,43,2,20,0,0
1,-3.965814693,3.965814693,43,2,20,0,0
0,3.180999,3.180999,43,2,20,0,0
0,-2.36097063,2.36097063,43,2,20,0,0
15,-8.20400427,8.20400427,43,2,20,0,0
4,-2.648331066,2.648331066,43,2,20,0,0
0,-0.125542298,0.125542298,43,2,20,0,0
0,3.30051246,3.30051246,43,2,20,0,0
-1,5.877134227,5.877134227,43,2,20,0,0
0,-5.365390358,5.365390358,43,2,20,0,0
0,-7.548463883,7.548463883,43,2,20,0,0
2,-7.001438893,7.001438893,43,2,20,0,0
0,11.56679696,11.56679696,43,2,20,0,0
2,-15.06476237,15.06476237,43,2,20,0,0
2,1.583251074,1.583251074,43,2,20,0,0
0,0.293963648,0.293963648,43,2,20,0,0
2,3.037881104,3.037881104,43,2,20,0,0
11,-5.545494465,5.545494465,43,2,20,0,0
0,12.05675574,12.05675574,44,1,20,3,0
23,-7.122451513,7.122451513,44,1,20,3,0
0,-1.878335178,1.878335178,44,1,20,3,0
32,4.848538617,4.848538617,44,1,20,3,0
0,8.322415026,8.322415026,44,1,20,3,0
50,-10.01796734,10.01796734,44,1,20,3,0
-10,6.294050878,6.294050878,44,1,20,3,0
27,3.869698054,3.869698054,44,1,20,3,0
0,0.024659312,0.024659312,44,1,20,3,0
0,-5.036331885,5.036331885,44,1,20,3,0
0,-5.20911041,5.20911041,44,1,20,3,0
0,0.62717658,0.62717658,44,1,20,3,0
37,-6.470141981,6.470141981,44,1,20,3,0
0,-7.085561788,7.085561788,44,1,20,3,0
50,-7.352066636,7.352066636,44,1,20,3,0
,-0.367000117,0.367000117,44,1,20,3,0
0,3.01857048,3.01857048,44,1,20,3,0
1,-1.313662211,1.313662211,44,1,20,3,0
1,-0.330699655,0.330699655,44,1,20,3,0
0,6.381679436,6.381679436,44,1,20,3,0
28,2.337534039,2.337534039,44,1,20,3,0
0,7.834847811,7.834847811,44,1,20,3,0
0,-10.22455268,10.22455268,44,1,20,3,0
27,1.743641326,1.743641326,44,1,20,3,0
0,-0.587211396,0.587211396,44,1,20,3,0
0,-7.066588922,7.066588922,44,1,20,3,0
32,-2.557512143,2.557512143,44,1,20,3,0
49,2.600246478,2.600246478,44,1,20,3,0
14,2.755381636,2.755381636,44,1,20,3,0
1,-1.982479016,1.982479016,44,1,20,3,0
0,-0.045722045,0.045722045,44,1,20,3,0
50,3.706202415,3.706202415,44,1,20,3,0
0,-0.863152658,0.863152658,44,1,20,3,0
0,10.3334063,10.3334063,44,1,20,3,0
0,-4.227894194,4.227894194,44,1,20,3,0
0,-7.915237601,7.915237601,44,1,20,3,0
0,2.328503131,2.328503131,44,1,20,3,0
50,-7.448971108,7.448971108,44,1,20,3,0
0,5.671174957,5.671174957,44,1,20,3,0
,4.465351733,4.465351733,44,1,20,3,0
0,7.955410445,7.955410445,44,1,20,3,0
1,-5.697320972,5.697320972,44,1,20,3,0
0,1.858412898,1.858412898,44,1,20,3,0
0,-2.097521552,2.097521552,44,1,20,3,0
0,0.872921454,0.872921454,44,1,20,3,0
49,-4.271435596,4.271435596,44,1,20,3,0
0,5.755650327,5.755650327,44,1,20,3,0
0,-7.545799345,7.545799345,44,1,20,3,0
0,6.770684638,6.770684638,44,1,20,3,0
0,5.315290886,5.315290886,44,1,20,3,0
0,-2.351132672,2.351132672,44,1,20,3,0
1,-3.382770886,3.382770886,44,1,20,3,0
0,-8.317947026,8.317947026,44,1,20,3,0
0,-0.439012628,0.439012628,44,1,20,3,0
2,4.370395757,4.370395757,44,1,20,3,0
0,8.749638271,8.749638271,44,1,20,3,0
0,0.863735813,0.863735813,44,1,20,3,0
35,-3.609421859,3.609421859,44,1,20,3,0
0,-7.950444404,7.950444404,44,1,20,3,0
1,-1.513690658,1.513690658,44,1,20,3,0
1,8.736387817,8.736387817,44,1,20,3,0
49,2.835875944,2.835875944,44,1,20,3,0
0,-0.297069427,0.297069427,44,1,20,3,0
0,2.793915103,2.793915103,44,1,20,3,0
0,-0.456956016,0.456956016,44,1,20,3,0
0,-0.24350216,0.24350216,44,1,20,3,0
0,-3.826941541,3.826941541,44,1,20,3,0
1,-5.153429203,5.153429203,44,1,20,3,0
-28,8.853067505,8.853067505,44,1,20,3,0
14,11.14354285,11.14354285,44,1,20,3,0
0,-5.658550942,5.658550942,44,1,20,3,0
0,-2.243173989,2.243173989,44,1,20,3,0
0,-1.597210163,1.597210163,44,1,20,3,0
0,-2.011303181,2.011303181,44,1,20,3,0
0,3.312899502,3.312899502,44,1,20,3,0
51,3.313410832,3.313410832,44,1,20,3,0
-1,-1.810783652,1.810783652,44,1,20,3,0
0,7.131465936,7.131465936,44,1,20,3,0
0,-9.639416241,9.639416241,44,1,20,3,0
0,6.089780278,6.089780278,44,1,20,3,0
0,-1.084547283,1.084547283,44,1,20,3,0
0,-7.070162115,7.070162115,44,1,20,3,0
36,-6.904675096,6.904675096,44,1,20,3,0
51,-8.157529023,8.157529023,44,1,20,3,0
0,8.956784054,8.956784054,44,1,20,3,0
0,3.303951916,3.303951916,44,1,20,3,0
1,4.044306968,4.044306968,44,1,20,3,0
0,-3.715342882,3.715342882,44,1,20,3,0
0,10.40419601,10.40419601,44,1,20,3,0
0,2.998062858,2.998062858,44,1,20,3,0
1,0.809354381,0.809354381,44,1,20,3,0
0,-8.36449771,8.36449771,44,1,20,3,0
1,8.173867252,8.173867252,44,1,20,3,0
0,-2.05770971,2.05770971,44,1,20,3,0
0,-0.652192934,0.652192934,44,1,20,3,0
0,-1.974653424,1.974653424,44,1,20,3,0
0,6.471861778,6.471861778,44,1,20,3,0
-2,3.262579163,3.262579163,44,1,20,3,0
0,-2.121102671,2.121102671,44,1,20,3,0
50,2.78755898,2.78755898,44,1,20,3,0
1,1.180162546,1.180162546,44,1,20,3,0
0,-5.68161157,5.68161157,44,1,20,3,0
0,-4.794518525,4.794518525,44,1,20,3,0
25,4.970313314,4.970313314,44,1,20,3,0
0,0.154992657,0.154992657,44,1,20,3,0
0,0.819119105,0.819119105,44,1,20,3,0
0,-4.315629512,4.315629512,44,1,20,3,0
-2,5.891773738,5.891773738,44,1,20,3,0
0,-2.146532758,2.146532758,44,1,20,3,0
0,-3.989678062,3.989678062,44,1,20,3,0
,4.792804538,4.792804538,44,1,20,3,0
0,-0.036969386,0.036969386,44,1,20,3,0
-1,0.178990491,0.178990491,44,1,20,3,0
24,12.69327798,12.69327798,44,1,20,3,0
24,6.846758471,6.846758471,44,1,20,3,0
0,-6.983953358,6.983953358,44,1,20,3,0
0,-0.997576107,0.997576107,44,1,20,3,0
14,5.581690746,5.581690746,44,1,20,3,0
0,-8.338834766,8.338834766,44,1,20,3,0
0,-15.2987742,15.2987742,44,1,20,3,0
0,-0.004435789,0.004435789,44,1,20,3,0
0,-2.51415554,2.51415554,44,1,20,3,0
0,1.185927652,1.185927652,44,1,20,3,0
0,14.38277075,14.38277075,44,1,20,3,0
0,-3.488505473,3.488505473,44,1,20,3,0
1,-5.558576868,5.558576868,44,1,20,3,0
0,0.849879829,0.849879829,44,1,20,3,0
-1,-0.880063179,0.880063179,44,1,20,3,0
0,1.108988195,1.108988195,44,1,20,3,0
0,-5.842338955,5.842338955,44,1,20,3,0
33,2.968803695,2.968803695,44,1,20,3,0
0,3.287669766,3.287669766,44,1,20,3,0
0,-4.140440037,4.140440037,44,1,20,3,0
0,3.750407932,3.750407932,44,1,20,3,0
0,10.14075644,10.14075644,44,1,20,3,0
0,-5.381163184,5.381163184,44,1,20,3,0
-1,-0.66538555,0.66538555,44,1,20,3,0
0,-6.641800603,6.641800603,44,1,20,3,0
49,-4.297683784,4.297683784,44,1,20,3,0
-1,-5.276835028,5.276835028,44,1,20,3,0
32,1.925264612,1.925264612,44,1,20,3,0
0,4.964144448,4.964144448,44,1,20,3,0
0,0.636439452,0.636439452,44,1,20,3,0
0,-2.657279594,2.657279594,44,1,20,3,0
50,0.540463351,0.540463351,44,1,20,3,0
0,-6.562894137,6.562894137,44,1,20,3,0
19,0.98295019,0.98295019,44,1,20,3,0
38,7.463073881,7.463073881,44,1,20,3,0
0,6.527981777,6.527981777,44,1,20,3,0
0,-1.102537867,1.102537867,44,1,20,3,0
0,-1.581785531,1.581785531,44,1,20,3,0
34,-6.545099698,6.545099698,44,1,20,3,0
48,2.855666857,2.855666857,44,1,20,3,0
2,2.039869791,2.039869791,44,1,20,3,0
51,9.851395953,9.851395953,44,1,20,3,0
0,-1.246014248,1.246014248,44,1,20,3,0
26,3.869394154,3.869394154,44,1,20,3,0
-1,-6.266279433,6.266279433,44,1,20,3,0
0,-1.914516019,1.914516019,44,1,20,3,0
0,-5.312477494,5.312477494,44,1,20,3,0
38,-7.232671533,7.232671533,44,1,20,3,0
1,-5.417638061,5.417638061,44,1,20,3,0
1,0.574878948,0.574878948,44,1,20,3,0
0,1.783270657,1.783270657,44,1,20,3,0
2,7.382806611,7.382806611,44,1,20,3,0
0,4.794420405,4.794420405,44,1,20,3,0
0,17.35103631,17.35103631,44,1,20,3,0
0,-5.036073724,5.036073724,44,1,20,3,0
1,-0.227653087,0.227653087,44,1,20,3,0
0,-0.861438326,0.861438326,44,1,20,3,0
0,0.528259022,0.528259022,44,1,20,3,0
34,-12.68038304,12.68038304,44,1,20,3,0
0,-0.543874165,0.543874165,44,1,20,3,0
1,-4.446354936,4.446354936,44,1,20,3,0
0,-1.670801732,1.670801732,44,1,20,3,0
22,4.994430309,4.994430309,44,1,20,3,0
0,-5.498688233,5.498688233,44,1,20,3,0
1,-0.25834474,0.25834474,44,1,20,3,0
1,-0.025239334,0.025239334,44,1,20,3,0
1,-0.888726337,0.888726337,44,1,20,3,0
0,-4.111810808,4.111810808,44,1,20,3,0
2,11.28846689,11.28846689,44,1,20,3,0
0,-7.593690745,7.593690745,44,1,20,3,0
0,7.435719489,7.435719489,44,1,20,3,0
0,-3.158992553,3.158992553,44,1,20,3,0
2,-1.516873905,1.516873905,44,1,20,3,0
0,1.693272583,1.693272583,44,1,20,3,0
0,-6.232465388,6.232465388,44,1,20,3,0
0,9.148510832,9.148510832,44,1,20,3,0
0,-10.64697108,10.64697108,44,1,20,3,0
0,6.89133519,6.89133519,44,1,20,3,0
0,5.248671335,5.248671335,44,1,20,3,0
45,-13.89078065,13.89078065,44,1,20,3,0
0,0.603647771,0.603647771,44,1,20,3,0
0,3.312823197,3.312823197,44,1,20,3,0
-1,-2.437914207,2.437914207,44,1,20,3,0
0,-0.489641303,0.489641303,44,1,20,3,0
0,4.166909152,4.166909152,44,1,20,3,0
1,1.263575377,1.263575377,44,1,20,3,0
0,0.367274032,0.367274032,44,1,20,3,0
0,-2.629487945,2.629487945,45,1,20,2,0
0,2.95760226,2.95760226,45,1,20,2,0
49,2.124084381,2.124084381,45,1,20,2,0
0,-1.070004459,1.070004459,45,1,20,2,0
0,1.492876841,1.492876841,45,1,20,2,0
1,-4.361877329,4.361877329,45,1,20,2,0
2,1.916790304,1.916790304,45,1,20,2,0
,0.809809831,0.809809831,45,1,20,2,0
89,6.735731518,6.735731518,45,1,20,2,0
0,-4.517141523,4.517141523,45,1,20,2,0
0,-1.52263054,1.52263054,45,1,20,2,0
0,3.222541779,3.222541779,45,1,20,2,0
0,-0.900836117,0.900836117,45,1,20,2,0
87,10.61191926,10.61191926,45,1,20,2,0
0,-3.781822001,3.781822001,45,1,20,2,0
50,-4.947217072,4.947217072,45,1,20,2,0
0,-5.53866974,5.53866974,45,1,20,2,0
51,12.17527797,12.17527797,45,1,20,2,0
1,-3.333126974,3.333126974,45,1,20,2,0
0,-4.103798091,4.103798091,45,1,20,2,0
0,0.939908794,0.939908794,45,1,20,2,0
0,3.733193706,3.733193706,45,1,20,2,0
0,-1.461836019,1.461836019,45,1,20,2,0
27,-9.683193979,9.683193979,45,1,20,2,0
51,-2.255462255,2.255462255,45,1,20,2,0
0,2.72166643,2.72166643,45,1,20,2,0
61,9.027402643,9.027402643,45,1,20,2,0
86,8.139522629,8.139522629,45,1,20,2,0
25,-0.859399745,0.859399745,45,1,20,2,0
27,-1.871068153,1.871068153,45,1,20,2,0
27,3.206769687,3.206769687,45,1,20,2,0
0,-3.397350237,3.397350237,45,1,20,2,0
51,-9.184378765,9.184378765,45,1,20,2,0
24,8.631732805,8.631732805,45,1,20,2,0
50,-6.267298531,6.267298531,45,1,20,2,0
49,0.701520333,0.701520333,45,1,20,2,0
49,-10.66635788,10.66635788,45,1,20,2,0
0,8.680042489,8.680042489,45,1,20,2,0
2,-2.277897377,2.277897377,45,1,20,2,0
0,2.237684026,2.237684026,45,1,20,2,0
53,12.45231293,12.45231293,45,1,20,2,0
0,-5.639309947,5.639309947,45,1,20,2,0
50,-12.23181128,12.23181128,45,1,20,2,0
0,9.59398455,9.59398455,45,1,20,2,0
0,5.155937429,5.155937429,45,1,20,2,0
0,-7.289989686,7.289989686,45,1,20,2,0
0,8.742533638,8.742533638,45,1,20,2,0
0,-8.374784332,8.374784332,45,1,20,2,0
0,4.947392285,4.947392285,45,1,20,2,0
0,-6.244467444,6.244467444,45,1,20,2,0
0,7.120293323,7.120293323,45,1,20,2,0
,2.497463357,2.497463357,45,1,20,2,0
77,7.346822269,7.346822269,45,1,20,2,0
52,0.987729231,0.987729231,45,1,20,2,0
0,-2.703710387,2.703710387,45,1,20,2,0
-1,-3.227415631,3.227415631,45,1,20,2,0
-1,4.40466835,4.40466835,45,1,20,2,0
1,-3.674221043,3.674221043,45,1,20,2,0
48,-12.74118361,12.74118361,45,1,20,2,0
2,-2.135330783,2.135330783,45,1,20,2,0
27,6.129116819,6.129116819,45,1,20,2,0
1,1.313047969,1.313047969,45,1,20,2,0
0,-5.046019991,5.046019991,45,1,20,2,0
0,-2.442101034,2.442101034,45,1,20,2,0
50,-2.25630039,2.25630039,45,1,20,2,0
78,-3.26033018,3.26033018,45,1,20,2,0
17,-1.600385449,1.600385449,45,1,20,2,0
49,-3.103311891,3.103311891,45,1,20,2,0
28,8.227776529,8.227776529,45,1,20,2,0
0,2.879528597,2.879528597,45,1,20,2,0
50,10.72903454,10.72903454,45,1,20,2,0
48,2.079563541,2.079563541,45,1,20,2,0
48,1.652207642,1.652207642,45,1,20,2,0
0,-5.333522266,5.333522266,45,1,20,2,0
0,1.569532538,1.569532538,45,1,20,2,0
0,-1.219182986,1.219182986,45,1,20,2,0
52,-13.45210054,13.45210054,45,1,20,2,0
0,6.536551477,6.536551477,45,1,20,2,0
0,-6.989555803,6.989555803,45,1,20,2,0
1,6.161821465,6.161821465,45,1,20,2,0
-1,-4.121470149,4.121470149,45,1,20,2,0
28,-4.378791534,4.378791534,45,1,20,2,0
0,9.01786252,9.01786252,45,1,20,2,0
1,-5.872948107,5.872948107,45,1,20,2,0
0,0.136413192,0.136413192,45,1,20,2,0
0,-4.18554905,4.18554905,45,1,20,2,0
-19,-2.786201124,2.786201124,45,1,20,2,0
1,10.2591327,10.2591327,45,1,20,2,0
28,2.469266062,2.469266062,45,1,20,2,0
